Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
POONAWALLA.txt,345.65,High & tight flag (HTF),07/17/2020,08/28/2020,Up,11/11/2020,43,44,"1,149,858",49.2,11/24/2020,53.65 or 25%,34.64 or -14%,Target (53.65) reached on 02/02/2021,43,Tall,
POONAWALLA.txt,345.65,High & tight flag (HTF),12/22/2020,02/19/2021,Up,03/03/2021,125.25,125.4,"1,805,448",142.15,03/12/2021,170 or 36%,112.23 or -8%,Stop (112.23) triggered on 03/26/2021,60,Tall,
POWERGRID.txt,246.5,High & tight flag (HTF),10/05/2007,11/06/2007,Up,07/01/2016,122.92,125.02,"4,660,002",169.95,08/08/2017,153.2 or 25%,114.56 or -4%,Target (153.2) reached on 01/24/2017,33,Tall,
POWERMECH.txt,3220.7,High & tight flag (HTF),07/18/2022,09/15/2022,Up,09/19/2022,1622,1813,"71,084",2413,12/08/2022,2030.25 or 25%,1371.3 or -10%,Target (2030.25) reached on 10/06/2022,60,Tall,
PPAP.txt,192.45,High & tight flag (HTF),03/16/2009,05/21/2009,Up,05/27/2009,54.9,57.5,"4,133",61,06/05/2009,68.82 or 25%,43.84 or -14%,Stop (43.84) triggered on 06/26/2009,67,Tall,
PPAP.txt,192.45,High & tight flag (HTF),11/09/2009,01/12/2010,Up,04/06/2010,100.65,100.95,"39,646",106.85,04/23/2010,125.88 or 25%,84.05 or -11%,Stop (84.05) triggered on 05/06/2010,65,Tall,
PPAP.txt,192.45,High & tight flag (HTF),01/10/2014,03/12/2014,Up,06/06/2014,63.4,63.4,"14,081",77.9,07/03/2014,78.47 or 24%,51.87 or -14%,Target (78.47) reached on 08/25/2014,62,Tall,
PPAP.txt,192.45,High & tight flag (HTF),08/01/2014,10/01/2014,Up,11/07/2014,125.8,132,"15,489",135,11/12/2014,157.62 or 25%,107.68 or -11%,Stop (107.68) triggered on 12/16/2014,62,Tall,
PPL.txt,163,High & tight flag (HTF),03/26/2020,04/29/2020,Up,06/17/2020,49.9,51.7,"74,764",84.9,08/25/2020,64.05 or 28%,43.52 or -9%,Target (64.05) reached on 07/14/2020,35,Tall,
PPL.txt,163,High & tight flag (HTF),05/21/2020,07/14/2020,Up,08/07/2020,67.05,70,"67,178",84.9,08/25/2020,84.02 or 25%,55.02 or -10%,Target (84.02) reached on 08/25/2020,55,Tall,
PPL.txt,163,High & tight flag (HTF),11/09/2020,01/12/2021,Up,04/26/2021,137.25,139.8,"215,412",194.7,06/24/2021,171.95 or 25%,108.58 or -11%,Target (171.95) reached on 05/27/2021,65,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),12/21/2011,01/12/2012,Up,01/25/2012,6.8,7.35,"80,640",10.25,02/29/2012,8.88 or 31%,6.15 or -3%,Target (8.88) reached on 02/15/2012,23,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),01/18/2012,02/22/2012,Up,11/07/2012,10.15,10.15,"36,622",14.1,11/09/2012,12.68 or 25%,7.44 or -15%,Target (12.68) reached on 11/09/2012,36,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),09/18/2012,11/09/2012,Up,10/27/2016,14.1,15,"164,171",15.95,10/27/2016,17.77 or 26%,9.84 or -18%,Stop (9.84) triggered on 11/17/2016,53,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),09/02/2014,09/24/2014,Up,11/01/2016,14.85,15,"174,429",15.7,11/01/2016,18.48 or 24%,11.98 or -16%,Stop (11.98) triggered on 11/09/2016,23,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),08/30/2016,10/27/2016,Up,01/03/2018,15.95,16.5,"92,261",20.3,01/10/2018,20.32 or 27%,12.73 or -15%,Stop (12.73) triggered on 02/20/2018,59,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),11/07/2017,01/10/2018,Up,07/23/2021,20.3,22.2,"482,469",31.05,08/04/2021,25.92 or 28%,16.91 or -11%,Target (25.92) reached on 07/30/2021,65,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),03/24/2020,05/08/2020,Up,12/08/2020,8.55,8.55,"27,485",9.6,12/08/2020,10.98 or 28%,6.04 or -15%,Target (10.98) reached on 12/14/2020,46,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),11/10/2020,12/16/2020,Up,05/31/2021,12.5,13.65,"124,490",14.3,05/31/2021,15.7 or 26%,7.54 or -23%,Target (15.7) reached on 07/05/2021,37,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),04/16/2021,05/31/2021,Up,07/05/2021,14.3,18.4,"374,610",31.05,08/04/2021,17.82 or 25%,9.56 or -19%,Target (17.82) reached on 07/06/2021,46,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),06/21/2021,07/07/2021,Up,07/22/2021,19.5,21.15,"481,404",31.05,08/04/2021,24.45 or 25%,16.64 or -11%,Target (24.45) reached on 07/28/2021,17,Tall,
PRAENG.txt,12.5,High & tight flag (HTF),07/09/2021,08/04/2021,None yet,,31.05,0,"67,619",,,38.45 or 24%,10.34 or -12%,Open,27,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),03/04/1999,03/09/1999,Up,03/31/1999,1.14,1.18,"246,818",1.22,03/31/1999,1.41 or 24%,0.6 or -26%,Target (1.41) reached on 08/19/1999,6,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),06/21/1999,08/23/1999,Up,10/21/1999,1.69,1.91,"54,355",2.38,10/26/1999,2.16 or 28%,1.53 or -7%,Target (2.16) reached on 10/25/1999,64,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),09/23/1999,10/26/1999,Up,01/12/2000,2.38,2.67,"54,787",2.89,01/14/2000,3.06 or 29%,2.17 or -5%,Stop (2.17) triggered on 01/18/2000,34,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),03/26/2001,05/03/2001,Up,04/05/2002,0.67,0.71,"28,956",1.09,04/17/2002,0.88 or 31%,0.63 or -3%,Target (0.88) reached on 04/11/2002,39,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),05/22/2002,06/18/2002,Up,06/25/2002,1.56,1.75,"390,723",3.43,07/05/2002,2 or 28%,1.18 or -13%,Target (2) reached on 06/27/2002,28,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),06/19/2002,07/05/2002,Up,06/09/2003,3.43,3.54,"727,485",3.88,06/12/2003,4.48 or 31%,2.62 or -17%,Target (4.48) reached on 12/09/2003,17,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),05/14/2003,06/05/2003,Up,06/12/2003,3.76,3.87,"857,914",3.88,06/12/2003,4.72 or 26%,3.03 or -15%,Stop (3.03) triggered on 07/28/2003,23,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),06/04/2004,07/30/2004,Up,08/10/2004,8.35,8.85,"1,151,671",11.63,09/01/2004,10.34 or 24%,7 or -10%,Target (10.34) reached on 08/30/2004,57,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),04/18/2005,06/10/2005,Up,06/27/2005,36.5,37.05,"979,356",65.28,08/22/2005,45.22 or 24%,30.11 or -10%,Target (45.22) reached on 08/09/2005,54,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),06/21/2005,08/22/2005,Up,03/29/2006,65.28,68.25,"1,119,585",106,05/02/2006,82.12 or 26%,52.65 or -11%,Target (82.12) reached on 04/05/2006,63,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),12/12/2006,01/29/2007,Up,02/02/2007,165.5,171.95,"1,493,645",207.5,02/19/2007,206.75 or 25%,142.32 or -10%,Target (206.75) reached on 02/19/2007,49,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),03/24/2008,05/02/2008,Up,05/21/2008,216.75,216.75,"2,226,901",222,05/22/2008,275.08 or 27%,166.37 or -14%,Stop (166.37) triggered on 06/27/2008,40,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),03/06/2009,04/16/2009,Up,05/19/2009,88.55,89.5,"2,534,900",122.7,06/05/2009,110.3 or 25%,72.6 or -15%,Target (110.3) reached on 05/25/2009,42,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),04/28/2009,06/02/2009,Up,01/05/2018,120.3,124,"2,969,527",131.5,01/12/2018,149.9 or 25%,101.28 or -9%,Stop (101.28) triggered on 02/02/2018,36,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),05/28/2015,07/16/2015,Up,07/20/2015,111.6,112.6,"1,973,758",117,07/22/2015,138.28 or 24%,95.78 or -11%,Stop (95.78) triggered on 08/12/2015,50,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),10/06/2017,11/24/2017,Up,01/11/2018,124.4,128.8,"3,086,683",131.5,01/12/2018,154.07 or 24%,107.58 or -9%,Stop (107.58) triggered on 01/30/2018,50,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),02/12/2021,04/19/2021,Up,05/03/2021,241.95,249.9,"3,582,829",407,06/08/2021,300.42 or 24%,201.02 or -12%,Target (300.42) reached on 05/10/2021,67,Tall,
PRAJIND.txt,387.6,High & tight flag (HTF),04/22/2021,06/08/2021,Up,01/17/2022,407,434,"660,092",448,01/20/2022,504.72 or 24%,355.78 or -8%,Stop (355.78) triggered on 02/14/2022,48,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),01/28/1998,03/30/1998,Up,04/09/1998,7.5,8.3,"15,761",11.5,04/16/1998,9.45 or 26%,5.54 or -15%,Target (9.45) reached on 04/15/1998,62,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),12/02/1998,01/06/1999,Up,07/12/1999,4.15,4.15,"4,708",4.85,07/13/1999,5.42 or 31%,2.63 or -20%,Stop (2.63) triggered on 07/16/1999,36,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),02/16/1999,03/24/1999,Up,08/20/1999,4.4,4.7,"14,089",6.75,08/26/1999,5.48 or 25%,3.14 or -17%,Target (5.48) reached on 08/25/1999,37,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),05/25/1999,07/13/1999,Up,08/23/1999,4.85,4.85,"14,909",6.75,08/26/1999,6.15 or 27%,3.3 or -18%,Target (6.15) reached on 08/26/1999,50,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),08/06/1999,08/18/1999,Up,08/23/1999,4.8,4.8,"14,909",6.75,08/26/1999,5.95 or 24%,3.3 or -18%,Target (5.95) reached on 08/25/1999,13,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),08/19/1999,08/27/1999,Up,10/13/1999,7.5,9.25,"41,960",10.6,10/13/1999,9.35 or 25%,4.64 or -29%,Target (9.35) reached on 10/13/1999,9,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),09/28/1999,10/13/1999,Up,07/29/2003,10.6,12.05,"57,694",22.85,08/19/2003,13.9 or 31%,8.07 or -18%,Target (13.9) reached on 08/01/2003,16,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),11/18/1999,12/16/1999,Up,12/22/1999,7.6,7.6,"50,366",8.5,12/22/1999,9.85 or 30%,5.12 or -21%,Stop (5.12) triggered on 01/03/2000,29,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),08/29/2000,08/31/2000,Up,01/28/2002,4.4,4.5,"3,440",5.2,02/04/2002,5.75 or 31%,3.7 or -14%,Stop (3.7) triggered on 02/20/2002,3,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),10/11/2000,10/30/2000,Up,01/23/2002,4.2,4.25,"3,546",5.2,02/04/2002,5.52 or 31%,3.2 or -17%,Stop (3.2) triggered on 03/08/2002,20,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),05/08/2001,05/18/2001,Up,11/01/2001,3.25,3.5,"1,883",3.9,11/05/2001,4.15 or 28%,2.58 or -14%,Target (4.15) reached on 01/17/2002,11,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),07/16/2001,07/19/2001,Up,10/16/2001,2.9,2.9,"1,921",3.15,10/16/2001,3.6 or 24%,2.23 or -11%,Stop (2.23) triggered on 10/19/2001,4,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),09/17/2001,10/03/2001,Up,10/10/2001,2.45,2.8,"1,921",2.5,10/10/2001,3.15 or 29%,1.99 or -12%,Stop (1.99) triggered on 10/10/2001,17,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),10/10/2001,11/05/2001,Up,01/16/2002,3.9,3.9,"2,928",5.2,02/04/2002,4.97 or 27%,2.85 or -21%,Target (4.97) reached on 02/01/2002,27,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),04/11/2002,06/05/2002,Up,06/17/2002,5,5.25,"21,840",5.45,06/17/2002,6.55 or 31%,3.24 or -22%,Target (6.55) reached on 07/08/2002,56,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),06/07/2002,07/09/2002,Up,06/09/2003,7.7,7.7,"12,963",8.35,06/10/2003,9.75 or 27%,4.68 or -18%,Target (9.75) reached on 07/02/2003,33,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),11/18/2002,01/20/2003,Up,01/28/2003,6.75,7.3,"21,856",7.3,01/29/2003,8.55 or 27%,4.58 or -18%,Stop (4.58) triggered on 03/13/2003,64,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),04/28/2003,06/10/2003,Up,07/01/2003,8.35,9.4,"26,589",12,07/03/2003,10.42 or 25%,5.84 or -19%,Target (10.42) reached on 07/03/2003,44,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),06/16/2003,07/03/2003,Up,07/30/2003,12,12.8,"60,831",22.85,08/19/2003,14.88 or 24%,8.47 or -17%,Target (14.88) reached on 08/04/2003,18,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),07/10/2003,08/06/2003,Up,08/18/2003,19.65,22.4,"111,080",22.85,08/19/2003,25.22 or 28%,16.79 or -12%,Stop (16.79) triggered on 08/22/2003,28,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),11/05/2003,12/17/2003,Up,11/22/2004,15,18,"54,344",18,11/23/2004,19.2 or 28%,10.38 or -14%,Target (19.2) reached on 12/08/2004,43,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),06/24/2004,08/10/2004,Up,09/14/2004,10,11.45,"27,581",12.4,09/16/2004,12.45 or 25%,7.62 or -11%,Target (12.45) reached on 11/03/2004,48,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),10/19/2004,12/10/2004,Up,04/25/2005,23,23.85,"109,711",24.85,04/26/2005,29.38 or 28%,18.62 or -12%,Target (29.38) reached on 06/14/2005,53,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),06/06/2005,06/24/2005,Up,05/17/2006,37,42.5,"183,591",45.9,05/19/2006,45.88 or 24%,26.82 or -18%,Target (45.88) reached on 05/19/2006,19,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),03/23/2006,05/19/2006,Up,05/26/2006,45.9,51.9,"280,865",65.1,05/30/2006,58.05 or 26%,33.14 or -21%,Target (58.05) reached on 05/29/2006,58,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),05/22/2006,05/30/2006,Up,07/10/2007,65.1,70.9,"248,709",239.25,11/07/2007,80.9 or 24%,57.28 or -8%,Target (80.9) reached on 08/07/2007,9,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),04/03/2007,05/17/2007,Up,05/25/2007,60.25,65,"185,555",66.5,05/28/2007,74.85 or 24%,49.46 or -13%,Target (74.85) reached on 08/01/2007,45,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),07/23/2007,09/21/2007,Up,09/25/2007,124.7,127,"287,749",239.25,11/07/2007,156.1 or 25%,106.94 or -8%,Target (156.1) reached on 10/26/2007,61,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),10/09/2007,11/07/2007,Up,12/03/2007,239.25,263.6,"319,779",355.15,01/01/2008,302.82 or 27%,211.69 or -9%,Target (302.82) reached on 12/12/2007,30,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),11/22/2007,01/01/2008,None yet,,355.15,0,"530,259",,,444.95 or 25%,59.3 or -7%,Open,41,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),03/06/2009,04/21/2009,Up,05/08/2009,73.3,76.15,"269,139",93.4,05/19/2009,90.9 or 24%,52.6 or -19%,Target (90.9) reached on 05/19/2009,47,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),04/28/2009,06/03/2009,Up,08/14/2009,136.6,136.6,"294,573",168,10/06/2009,173.9 or 27%,104.5 or -13%,Target (173.9) reached on 12/11/2009,37,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),12/21/2011,02/06/2012,Up,02/13/2012,58.35,60.75,"587,920",64.9,02/17/2012,74.58 or 28%,49.74 or -12%,Stop (49.74) triggered on 03/06/2012,48,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),02/04/2014,04/07/2014,Up,05/12/2014,75.9,81.65,"700,967",119.6,05/26/2014,97.75 or 29%,61.68 or -12%,Target (97.75) reached on 05/16/2014,63,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),02/12/2016,04/20/2016,Up,04/26/2016,43.8,43.8,"280,188",45.45,04/27/2016,54.3 or 24%,33.77 or -14%,Stop (33.77) triggered on 06/24/2016,69,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),12/22/2016,02/06/2017,Up,04/17/2017,88.45,90.65,"1,520,336",144.3,07/28/2017,111.65 or 26%,78.52 or -7%,Target (111.65) reached on 07/07/2017,47,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),11/16/2017,01/16/2018,None yet,,276,0,"530,259",,,350.72 or 27%,59.3 or -7%,Open,62,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),08/22/2019,09/17/2019,Up,01/04/2021,62.6,63.5,"891,629",65.45,01/05/2021,78.28 or 25%,48.92 or -12%,Stop (48.92) triggered on 02/08/2021,27,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),04/01/2020,06/08/2020,Up,08/07/2020,41.45,42.95,"603,291",51.9,08/24/2020,52.65 or 27%,34.75 or -10%,Target (52.65) reached on 12/03/2020,69,Tall,
PRAKASH.txt,66.05,High & tight flag (HTF),02/08/2021,04/09/2021,Up,05/07/2021,90.85,93.3,"2,939,988",104.75,05/11/2021,112.72 or 24%,77.11 or -11%,Stop (77.11) triggered on 06/09/2021,61,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),08/25/2010,08/30/2010,None yet,,24.39,0,"634,377",,,30.74 or 26%,4.21 or -7%,Open,6,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),10/16/2017,11/06/2017,Up,09/21/2018,0.3,0.4,"166,032",1.05,10/12/2018,0.4 or 33%,0.22 or -27%,Target (0.4) reached on 09/24/2018,22,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),08/06/2018,10/12/2018,Up,06/05/2020,1.05,1.15,"276,314",2.1,07/02/2020,1.55 or 48%,0.98 or -7%,Target (1.55) reached on 06/18/2020,68,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),12/10/2019,12/27/2019,Up,05/14/2020,0.3,0.4,"87,238",0.35,05/14/2020,0.38 or 27%,0.18 or -40%,Target (0.38) reached on 05/15/2020,18,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),04/15/2020,05/08/2020,Up,05/14/2020,0.3,0.4,"87,238",0.35,05/14/2020,0.38 or 27%,0.18 or -40%,Target (0.38) reached on 05/15/2020,24,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),05/11/2020,07/02/2020,Up,08/16/2021,2.1,2.3,"535,786",2.4,08/18/2021,3.05 or 45%,2.04 or -3%,Stop (2.04) triggered on 08/25/2021,53,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),11/17/2020,12/10/2020,Up,06/30/2021,1.35,1.45,"359,814",1.65,07/07/2021,1.75 or 30%,1.24 or -8%,Target (1.75) reached on 08/05/2021,24,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),07/15/2021,08/18/2021,Up,09/02/2021,2.4,2.55,"723,703",2.6,09/06/2021,2.98 or 24%,2.24 or -5%,Stop (2.24) triggered on 09/09/2021,35,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),10/06/2021,12/08/2021,Up,01/03/2022,7,7.4,"1,949,083",9.75,01/12/2022,9.52 or 36%,6.02 or -9%,Target (9.52) reached on 01/12/2022,64,Tall,
PRAKASHSTL.txt,4.6,High & tight flag (HTF),12/23/2021,01/12/2022,None yet,,9.75,0,"634,377",,,12.15 or 25%,4.21 or -7%,Open,21,Tall,
PRAXIS.txt,12.65,High & tight flag (HTF),03/08/2018,04/30/2018,None yet,,295.65,0,"123,872",,,367.92 or 24%,8.22 or -29%,Open,54,Tall,
PRAXIS.txt,12.65,High & tight flag (HTF),05/21/2020,06/29/2020,Up,07/03/2020,37.95,41.05,"28,664",41.05,07/06/2020,47.72 or 26%,30.29 or -11%,Stop (30.29) triggered on 07/16/2020,40,Tall,
PRAXIS.txt,12.65,High & tight flag (HTF),07/28/2020,09/15/2020,Up,01/22/2021,54.5,59.3,"45,201",62.2,02/02/2021,67.65 or 24%,46.12 or -13%,Stop (46.12) triggered on 02/12/2021,50,Tall,
PRAXIS.txt,12.65,High & tight flag (HTF),12/21/2021,01/24/2022,None yet,,76.05,0,"123,872",,,95.02 or 25%,8.22 or -29%,Open,35,Tall,
PRECAM.txt,182.85,High & tight flag (HTF),05/03/2021,06/24/2021,Up,07/07/2021,83.3,85.5,"604,096",103.3,07/20/2021,103.88 or 25%,68.34 or -15%,Target (103.88) reached on 07/22/2021,53,Tall,
PRECAM.txt,182.85,High & tight flag (HTF),03/20/2023,05/16/2023,Up,06/14/2023,178.5,178.5,"629,855",,,223.75 or 25%,149.27 or -11%,Open,58,Tall,
PRECOT.txt,188.3,High & tight flag (HTF),03/27/2009,05/26/2009,Up,09/14/2009,71.2,73,"1,371",91.05,10/26/2009,90.7 or 27%,58.84 or -11%,Target (90.7) reached on 10/26/2009,61,Tall,
PRECOT.txt,188.3,High & tight flag (HTF),09/07/2016,11/04/2016,Up,11/23/2017,97.7,105,"13,827",116.3,11/28/2017,123.5 or 26%,75.33 or -11%,Stop (75.33) triggered on 02/02/2018,59,Tall,
